"Row.ID","Order.ID","Order.Date","Ship.Date","Ship.Mode","Customer.ID","Customer.Name","Segment","Country","City","State","Postal.Code","Region","Product.ID","Category","Sub.Category","Product.Name","Sales","discount","transactionSalesDecileRank","cleanOrderDate","weekdays","month","yr"
5541,"US-2018-150595","22/05/2018","26/05/2018","Standard Class","LE-16810","Laurel Elliston","Consumer","United States","Chicago","Illinois",60653,"Central","OFF-BI-10003274","Office Supplies","Binders","Avery Durable Slant Ring Binders, No Labels",1.592,5.46156065926212,1,2018-05-22,"Tuesday",5,2018
5542,"US-2018-150595","22/05/2018","26/05/2018","Standard Class","LE-16810","Laurel Elliston","Consumer","United States","Chicago","Illinois",60653,"Central","OFF-SU-10000381","Office Supplies","Supplies","Acme Forged Steel Scissors with Black Enamel Handles",22.344,5.31978291856635,4,2018-05-22,"Tuesday",5,2018
5543,"CA-2017-134936","19/12/2017","25/12/2017","Standard Class","ES-14080","Erin Smith","Corporate","United States","Tucson","Arizona",85705,"West","FUR-TA-10001086","Furniture","Tables","SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,5.50829448293623,9,2017-12-19,"Tuesday",12,2017
5544,"CA-2017-134936","19/12/2017","25/12/2017","Standard Class","ES-14080","Erin Smith","Corporate","United States","Tucson","Arizona",85705,"West","OFF-BI-10000174","Office Supplies","Binders","Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",10.44,5.25048775026363,2,2017-12-19,"Tuesday",12,2017
5545,"CA-2017-134936","19/12/2017","25/12/2017","Standard Class","ES-14080","Erin Smith","Corporate","United States","Tucson","Arizona",85705,"West","OFF-BI-10002103","Office Supplies","Binders","Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.214,5.41154731044177,1,2017-12-19,"Tuesday",12,2017
5546,"CA-2018-102967","22/09/2018","26/09/2018","Standard Class","MG-17890","Michael Granlund","Home Office","United States","Concord","New Hampshire",3301,"East","OFF-ST-10001590","Office Supplies","Storage","Tenex Personal Project File with Scoop Front Design, Black",67.4,5.41829343179511,6,2018-09-22,"Saturday",9,2018
5547,"CA-2018-151008","07/09/2018","08/09/2018","First Class","JM-16195","Justin MacKendrick","Consumer","United States","Draper","Utah",84020,"West","FUR-FU-10002396","Furniture","Furnishings","DAX Copper Panel Document Frame, 5 x 7 Size",25.16,5.27590864578429,4,2018-09-07,"Friday",9,2018
5548,"CA-2018-151008","07/09/2018","08/09/2018","First Class","JM-16195","Justin MacKendrick","Consumer","United States","Draper","Utah",84020,"West","TEC-PH-10002807","Technology","Phones","Motorla HX550 Universal Bluetooth Headset",126.56,5.47472423011701,7,2018-09-07,"Friday",9,2018
5549,"CA-2015-159800","28/11/2015","01/12/2015","First Class","SG-20470","Sheri Gordon","Consumer","United States","San Francisco","California",94109,"West","OFF-AP-10004859","Office Supplies","Appliances","Acco 6 Outlet Guardian Premium Surge Suppressor",43.68,5.18961536192776,5,2015-11-28,"Saturday",11,2015
5550,"CA-2015-159800","28/11/2015","01/12/2015","First Class","SG-20470","Sheri Gordon","Consumer","United States","San Francisco","California",94109,"West","TEC-AC-10003447","Technology","Accessories","Micropad Numeric Keypads",139.93,5.08013919870585,7,2015-11-28,"Saturday",11,2015
5551,"US-2015-159618","12/11/2015","16/11/2015","Standard Class","DB-12970","Darren Budd","Corporate","United States","Houston","Texas",77036,"Central","OFF-AR-10003183","Office Supplies","Art","Avery Fluorescent Highlighter Four-Color Set",2.672,5.36920903883368,1,2015-11-12,"Thursday",11,2015
5552,"US-2015-159618","12/11/2015","16/11/2015","Standard Class","DB-12970","Darren Budd","Corporate","United States","Houston","Texas",77036,"Central","OFF-SU-10000432","Office Supplies","Supplies","Acco Side-Punched Conventional Columnar Pads",16.656,5.47285923295667,3,2015-11-12,"Thursday",11,2015
5553,"US-2015-159618","12/11/2015","16/11/2015","Standard Class","DB-12970","Darren Budd","Corporate","United States","Houston","Texas",77036,"Central","TEC-AC-10003832","Technology","Accessories","Imation 16GB Mini TravelDrive USB 2.0 Flash Drive",79.512,5.22214143648606,6,2015-11-12,"Thursday",11,2015
5554,"US-2015-159618","12/11/2015","16/11/2015","Standard Class","DB-12970","Darren Budd","Corporate","United States","Houston","Texas",77036,"Central","OFF-PA-10004100","Office Supplies","Paper","Xerox 216",36.288,5.43461522667469,5,2015-11-12,"Thursday",11,2015
5555,"US-2015-159618","12/11/2015","16/11/2015","Standard Class","DB-12970","Darren Budd","Corporate","United States","Houston","Texas",77036,"Central","FUR-BO-10004467","Furniture","Bookcases","Bestar Classic Bookcase",67.9932,5.25895427329874,6,2015-11-12,"Thursday",11,2015
5556,"CA-2018-116113","02/10/2018","06/10/2018","Second Class","JW-15220","Jane Waco","Corporate","United States","Montgomery","Alabama",36116,"South","FUR-FU-10002963","Furniture","Furnishings","Master Caster Door Stop, Gray",10.16,5.34879735687345,2,2018-10-02,"Tuesday",10,2018
5557,"CA-2016-125066","14/12/2016","18/12/2016","Standard Class","KD-16495","Keith Dawkins","Corporate","United States","Jackson","Mississippi",39212,"South","FUR-FU-10003829","Furniture","Furnishings","Stackable Trays",6.16,5.315942613946,1,2016-12-14,"Wednesday",12,2016
5558,"CA-2016-125066","14/12/2016","18/12/2016","Standard Class","KD-16495","Keith Dawkins","Corporate","United States","Jackson","Mississippi",39212,"South","OFF-AR-10003582","Office Supplies","Art","Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,5.34007472625639,6,2016-12-14,"Wednesday",12,2016
5559,"US-2016-114741","06/12/2016","10/12/2016","Standard Class","IL-15100","Ivan Liston","Consumer","United States","North Las Vegas","Nevada",89031,"West","OFF-PA-10000048","Office Supplies","Paper","Xerox 20",6.48,5.2866932629545,1,2016-12-06,"Tuesday",12,2016
5560,"US-2016-114741","06/12/2016","10/12/2016","Standard Class","IL-15100","Ivan Liston","Consumer","United States","North Las Vegas","Nevada",89031,"West","OFF-ST-10000078","Office Supplies","Storage","Tennsco 6- and 18-Compartment Lockers",1325.85,5.23899402217724,10,2016-12-06,"Tuesday",12,2016
5561,"US-2016-114741","06/12/2016","10/12/2016","Standard Class","IL-15100","Ivan Liston","Consumer","United States","North Las Vegas","Nevada",89031,"West","OFF-LA-10004853","Office Supplies","Labels","Avery 483",14.94,5.32539486176802,3,2016-12-06,"Tuesday",12,2016
5562,"CA-2018-133263","31/03/2018","02/04/2018","Second Class","JE-15610","Jim Epp","Corporate","United States","Atlanta","Georgia",30318,"South","OFF-BI-10001153","Office Supplies","Binders","Ibico Recycled Grain-Textured Covers",34.54,5.03850831951751,5,2018-03-31,"Saturday",3,2018
5563,"CA-2018-133263","31/03/2018","02/04/2018","Second Class","JE-15610","Jim Epp","Corporate","United States","Atlanta","Georgia",30318,"South","TEC-CO-10001449","Technology","Copiers","Hewlett Packard LaserJet 3310 Copier",2999.95,5.3870893578209,10,2018-03-31,"Saturday",3,2018
5564,"CA-2018-133263","31/03/2018","02/04/2018","Second Class","JE-15610","Jim Epp","Corporate","United States","Atlanta","Georgia",30318,"South","OFF-BI-10000474","Office Supplies","Binders","Avery Recycled Flexi-View Covers for Binding Systems",64.12,5.48330063145092,6,2018-03-31,"Saturday",3,2018
5565,"CA-2018-157966","13/03/2018","13/03/2018","Same Day","SU-20665","Stephanie Ulpright","Home Office","United States","Chicago","Illinois",60610,"Central","OFF-AR-10000799","Office Supplies","Art","Col-Erase Pencils with Erasers",19.456,5.13500399039505,3,2018-03-13,"Tuesday",3,2018
5566,"CA-2018-157966","13/03/2018","13/03/2018","Same Day","SU-20665","Stephanie Ulpright","Home Office","United States","Chicago","Illinois",60610,"Central","TEC-MA-10002109","Technology","Machines","HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",209.986,5.29403687527346,8,2018-03-13,"Tuesday",3,2018
5567,"CA-2018-157966","13/03/2018","13/03/2018","Same Day","SU-20665","Stephanie Ulpright","Home Office","United States","Chicago","Illinois",60610,"Central","OFF-AR-10003338","Office Supplies","Art","Eberhard Faber 3 1/2"" Golf Pencils",29.76,5.05382019531429,4,2018-03-13,"Tuesday",3,2018
5568,"CA-2018-157966","13/03/2018","13/03/2018","Same Day","SU-20665","Stephanie Ulpright","Home Office","United States","Chicago","Illinois",60610,"Central","FUR-CH-10003606","Furniture","Chairs","SAFCO Folding Chair Trolley",89.768,5.12042282499455,7,2018-03-13,"Tuesday",3,2018
5569,"CA-2018-157966","13/03/2018","13/03/2018","Same Day","SU-20665","Stephanie Ulpright","Home Office","United States","Chicago","Illinois",60610,"Central","TEC-CO-10001449","Technology","Copiers","Hewlett Packard LaserJet 3310 Copier",959.984,5.13921469927517,10,2018-03-13,"Tuesday",3,2018
5570,"CA-2018-157966","13/03/2018","13/03/2018","Same Day","SU-20665","Stephanie Ulpright","Home Office","United States","Chicago","Illinois",60610,"Central","OFF-PA-10001934","Office Supplies","Paper","Xerox 1993",15.552,5.16394716718392,3,2018-03-13,"Tuesday",3,2018
5571,"CA-2018-157966","13/03/2018","13/03/2018","Same Day","SU-20665","Stephanie Ulpright","Home Office","United States","Chicago","Illinois",60610,"Central","TEC-PH-10001527","Technology","Phones","Plantronics MX500i Earset",34.36,5.24855859483888,5,2018-03-13,"Tuesday",3,2018
5572,"CA-2015-151162","05/12/2015","09/12/2015","Standard Class","EA-14035","Erin Ashbrook","Corporate","United States","Columbus","Ohio",43229,"East","OFF-PA-10001033","Office Supplies","Paper","Xerox 1893",98.376,5.34529449396482,7,2015-12-05,"Saturday",12,2015
5573,"CA-2015-151162","05/12/2015","09/12/2015","Standard Class","EA-14035","Erin Ashbrook","Corporate","United States","Columbus","Ohio",43229,"East","OFF-BI-10003719","Office Supplies","Binders","Large Capacity Hanging Post Binders",29.94,5.18262404019743,4,2015-12-05,"Saturday",12,2015
5574,"CA-2015-151162","05/12/2015","09/12/2015","Standard Class","EA-14035","Erin Ashbrook","Corporate","United States","Columbus","Ohio",43229,"East","OFF-PA-10003036","Office Supplies","Paper","Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,5.33539221603102,3,2015-12-05,"Saturday",12,2015
5575,"CA-2015-151162","05/12/2015","09/12/2015","Standard Class","EA-14035","Erin Ashbrook","Corporate","United States","Columbus","Ohio",43229,"East","TEC-PH-10001870","Technology","Phones","Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5",36.738,5.20099465351709,5,2015-12-05,"Saturday",12,2015
5576,"CA-2015-151162","05/12/2015","09/12/2015","Standard Class","EA-14035","Erin Ashbrook","Corporate","United States","Columbus","Ohio",43229,"East","TEC-PH-10001809","Technology","Phones","Panasonic KX T7736-B Digital phone",179.94,5.16448791367868,8,2015-12-05,"Saturday",12,2015
5577,"CA-2017-136686","12/12/2017","16/12/2017","Standard Class","RF-19840","Roy Französisch","Consumer","United States","Pasadena","California",91104,"West","FUR-FU-10004864","Furniture","Furnishings","Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",383.64,5.22720959944495,9,2017-12-12,"Tuesday",12,2017
5578,"CA-2017-136686","12/12/2017","16/12/2017","Standard Class","RF-19840","Roy Französisch","Consumer","United States","Pasadena","California",91104,"West","OFF-AP-10002350","Office Supplies","Appliances","Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector",56.52,5.18614267890576,6,2017-12-12,"Tuesday",12,2017
5579,"CA-2018-137498","09/09/2018","14/09/2018","Second Class","LC-17050","Liz Carlisle","Consumer","United States","Los Angeles","California",90004,"West","OFF-AR-10003829","Office Supplies","Art","Newell 35",6.56,5.1361443059402,1,2018-09-09,"Sunday",9,2018
5580,"CA-2018-137498","09/09/2018","14/09/2018","Second Class","LC-17050","Liz Carlisle","Consumer","United States","Los Angeles","California",90004,"West","FUR-CH-10003833","Furniture","Chairs","Novimex Fabric Task Chair",243.92,5.14479271294211,8,2018-09-09,"Sunday",9,2018
5581,"CA-2018-137498","09/09/2018","14/09/2018","Second Class","LC-17050","Liz Carlisle","Consumer","United States","Los Angeles","California",90004,"West","OFF-PA-10000143","Office Supplies","Paper","Astroparche Fine Business Paper",47.52,5.1336909399901,5,2018-09-09,"Sunday",9,2018
5582,"CA-2018-163818","04/10/2018","08/10/2018","Standard Class","PS-18970","Paul Stevenson","Home Office","United States","Clinton","Maryland",20735,"East","FUR-FU-10000076","Furniture","Furnishings","24-Hour Round Wall Clock",19.98,5.08848008240743,3,2018-10-04,"Thursday",10,2018
5583,"CA-2017-161158","09/05/2017","13/05/2017","Standard Class","PS-18970","Paul Stevenson","Home Office","United States","New York City","New York",10024,"East","OFF-AR-10000462","Office Supplies","Art","Sanford Pocket Accent Highlighters",8,5.24184118124241,2,2017-05-09,"Tuesday",5,2017
5584,"CA-2015-116673","15/12/2015","19/12/2015","Second Class","JO-15280","Jas O'Carroll","Consumer","United States","San Diego","California",92037,"West","FUR-FU-10003829","Furniture","Furnishings","Stackable Trays",6.16,5.42127702129683,1,2015-12-15,"Tuesday",12,2015
5585,"CA-2018-105333","30/11/2018","04/12/2018","Standard Class","VP-21730","Victor Preis","Home Office","United States","New York City","New York",10011,"East","OFF-ST-10002182","Office Supplies","Storage","Iris 3-Drawer Stacking Bin, Black",83.56,5.13574909052348,6,2018-11-30,"Friday",11,2018
5586,"CA-2018-105333","30/11/2018","04/12/2018","Standard Class","VP-21730","Victor Preis","Home Office","United States","New York City","New York",10011,"East","TEC-PH-10001468","Technology","Phones","Panasonic Business Telephones KX-T7736",546.06,5.23108454506463,9,2018-11-30,"Friday",11,2018
5587,"CA-2018-105333","30/11/2018","04/12/2018","Standard Class","VP-21730","Victor Preis","Home Office","United States","New York City","New York",10011,"East","OFF-ST-10001809","Office Supplies","Storage","Fellowes Officeware Wire Shelving",269.49,5.45437750016018,8,2018-11-30,"Friday",11,2018
5588,"CA-2016-149993","19/03/2016","20/03/2016","First Class","GA-14725","Guy Armstrong","Consumer","United States","Lancaster","California",93534,"West","OFF-FA-10001561","Office Supplies","Fasteners","Stockwell Push Pins",10.9,5.2114087506868,2,2016-03-19,"Saturday",3,2016
5589,"CA-2015-168158","19/07/2015","24/07/2015","Standard Class","EM-14140","Eugene Moren","Home Office","United States","Great Falls","Montana",59405,"West","OFF-BI-10001759","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.096,5.36487518200447,1,2015-07-19,"Sunday",7,2015
5590,"CA-2017-115224","08/12/2017","11/12/2017","Second Class","DB-13615","Doug Bickford","Consumer","United States","San Francisco","California",94110,"West","OFF-ST-10000615","Office Supplies","Storage","SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,5.34734358920251,4,2017-12-08,"Friday",12,2017
5591,"CA-2017-115224","08/12/2017","11/12/2017","Second Class","DB-13615","Doug Bickford","Consumer","United States","San Francisco","California",94110,"West","OFF-ST-10003816","Office Supplies","Storage","Fellowes High-Stak Drawer Files",352.38,5.00900576188396,9,2017-12-08,"Friday",12,2017
5592,"CA-2015-164742","13/10/2015","18/10/2015","Second Class","ML-17395","Marina Lichtenstein","Corporate","United States","Lakewood","New Jersey",8701,"East","FUR-CH-10002880","Furniture","Chairs","Global High-Back Leather Tilter, Burgundy",245.98,5.1721832663044,8,2015-10-13,"Tuesday",10,2015
5593,"CA-2015-164742","13/10/2015","18/10/2015","Second Class","ML-17395","Marina Lichtenstein","Corporate","United States","Lakewood","New Jersey",8701,"East","OFF-BI-10004738","Office Supplies","Binders","Flexible Leather- Look Classic Collection Ring Binder",18.94,5.16469302942491,3,2015-10-13,"Tuesday",10,2015
5594,"US-2018-108014","19/11/2018","25/11/2018","Standard Class","JH-15430","Jennifer Halladay","Consumer","United States","Cleveland","Ohio",44105,"East","OFF-BI-10003984","Office Supplies","Binders","Lock-Up Easel 'Spel-Binder'",59.913,5.30815668528613,6,2018-11-19,"Monday",11,2018
5595,"CA-2018-160325","24/09/2018","24/09/2018","Same Day","BP-11095","Bart Pistole","Corporate","United States","Lawrence","Massachusetts",1841,"East","TEC-PH-10000984","Technology","Phones","Panasonic KX-TG9471B",391.98,5.41154632911101,9,2018-09-24,"Monday",9,2018
5596,"CA-2018-160325","24/09/2018","24/09/2018","Same Day","BP-11095","Bart Pistole","Corporate","United States","Lawrence","Massachusetts",1841,"East","TEC-PH-10001944","Technology","Phones","Wi-Ex zBoost YX540 Cellular Phone Signal Booster",437.85,5.36320559990201,9,2018-09-24,"Monday",9,2018
5597,"CA-2016-159779","25/09/2016","29/09/2016","Standard Class","SB-20185","Sarah Brown","Consumer","United States","Concord","New Hampshire",3301,"East","OFF-BI-10002735","Office Supplies","Binders","GBC Prestige Therm-A-Bind Covers",68.62,5.29950351828123,6,2016-09-25,"Sunday",9,2016
5598,"CA-2018-151176","13/02/2018","20/02/2018","Standard Class","SV-20785","Stewart Visinsky","Consumer","United States","Baltimore","Maryland",21215,"East","OFF-SU-10001165","Office Supplies","Supplies","Acme Elite Stainless Steel Scissors",25.02,5.02985536483665,4,2018-02-13,"Tuesday",2,2018
